time,body,x,y,z,vx,vy,vz,energy_error,angular_momentum_error
117000,Body2,4550481.305286001,2274533.895881468,0,-7.512074460753492,18.31216339764578,0,1.995911254339962e-11,8.70900299228515e-16
117000,Body3,-2793198.81717801,7138091.868215743,0,-21.61044185967894,-14.58020396025446,0,1.995911254339962e-11,8.70900299228515e-16
118000,Body1,-4544292.233884689,-2284066.386011891,0,7.535963158837219,-18.13674699936757,0,2.027091248426899e-11,6.531752244213863e-16
118000,Body2,4542940.0340307,2292831.865016312,0,-7.570444476406267,18.28374008270846,0,2.027091248426899e-11,6.531752244213863e-16
118000,Body3,-2814780.014598425,7123452.099554646,0,-21.55186824309347,-14.69930833412998,0,2.027091248426899e-11,6.531752244213863e-16
119000,Body1,-4536727.439772503,-2302188.239658472,0,7.593600495935993,-18.10692590840334,0,2.058241116915685e-11,8.70900299228515e-16
119000,Body2,4535340.463614778,2311101.306639752,0,-7.628672633347668,18.25510852569457,0,2.058241116915685e-11,8.70900299228515e-16
119000,Body3,-2836302.384225174,7108693.30186864,0,-21.49278625883179,-14.81826172916785,0,2.058241116915685e-11,8.70900299228515e-16
120000,Body1,-4529105.08216502,-2320280.169232755,0,7.651090001891518,-18.07689900917351,0,2.089451236600774e-11,1.959525673264159e-15
120000,Body2,4527682.736341554,2329342.012962915,0,-7.686758043599333,18.22626963373216,0,2.089451236600774e-11,1.959525673264159e-15
120000,Body3,-2857765.417651175,7093815.626980557,0,-21.43319582921774,-14.93706245590507,0,2.089451236600774e-11,1.959525673264159e-15
121000,Body1,-4521425.309334662,-2338341.969390294,0,7.708430795379784,-18.04666723002754,0,2.121113240258138e-11,1.959525673264159e-15
121000,Body2,4519966.995398642,2347553.777106189,0,-7.74469982654424,18.19722431818806,0,2.121113240258138e-11,1.959525673264159e-15
121000,Body3,-2879168.60639513,7078819.228407099,0,-21.37309688355428,-15.0557088160915,0,2.121113240258138e-11,1.959525673264159e-15
122000,Body1,-4513688.270431465,-2356373.435717124,0,7.765622002529494,-18.01623150356998,0,2.153046374298866e-11,1.088625374035644e-15
122000,Body2,4512193.384850578,2365736.393103414,0,-7.802497108946179,18.16797349459657,0,2.153046374298866e-11,1.088625374035644e-15
122000,Body3,-2900511.441908633,7063704.261367599,0,-21.31248935833163,-15.17419910269914,0,2.153046374298866e-11,1.088625374035644e-15
123000,Body1,-4505894.115475583,-2374374.364733982,0,7.822662756942915,-17.98559276658883,0,2.1851000107322e-11,1.306350448842773e-15
123000,Body2,4504362.049631449,2383889.655906023,0,-7.860149024968536,18.13851808258778,0,2.1851000107322e-11,1.306350448842773e-15
123000,Body3,-2921793.415583439,7048470.8827928,0,-21.25137319743761,-15.29253159993432,0,2.1851000107322e-11,1.306350448842773e-15
124000,Body1,-4498042.995349831,-2392344.553900453,0,7.879552199715923,-17.95475195998399,0,2.217033144772928e-11,1.524075523649901e-15
124000,Body2,4496473.135537456,2402013.361387084,0,-7.917654716192228,18.10885900581613,0,2.217033144772928e-11,1.524075523649901e-15
124000,Body3,-2943014.018758985,7033119.251333618,0,-21.1897483523699,-15.41070458325299,0,2.217033144772928e-11,1.524075523649901e-15
125000,Body1,-4490135.061792169,-2410283.801619048,0,7.936289479457274,-17.92371002869536,0,2.248996404411808e-11,2.612700897685545e-15
125000,Body2,4488526.789219503,2420107.30634532,0,-7.97501333163278,18.0789971918888,0,2.248996404411808e-11,2.612700897685545e-15
125000,Body3,-2964172.742730095,7017649.527369885,0,-21.12761478245054,-15.52871631937936,0,2.248996404411808e-11,2.612700897685545e-15
126000,Body1,-4482170.467388193,-2428191.907239212,0,7.992873752307052,-17.89246792163118,0,2.28174292960263e-11,1.524075523649901e-15
126000,Body2,4480523.158175777,2438171.288508995,0,-8.032224027756634,18.0489335722941,0,2.28174292960263e-11,1.524075523649901e-15
126000,Body3,-2985269.078754921,7002061.873019058,0,-21.0649724550424,-15.64656506632751,0,2.28174292960263e-11,1.524075523649901e-15
127000,Body1,-4474149.36556358,-2446068.671061249,0,8.049304181954325,-17.86102659159608,0,2.31406769641933e-11,2.177250748071287e-15
127000,Body2,4472462.390744241,2456205.106539774,0,-8.089285968496638,18.01866908232995,0,2.31406769641933e-11,2.177250748071287e-15
127000,Body3,-3006302.518063088,6986356.452144925,0,-21.00182134576791,-15.76424907342656,0,2.31406769641933e-11,2.177250748071287e-15
128000,Body1,-4466071.910576526,-2463913.89434019,0,8.105579939654065,-17.8293869952195,0,2.347025100797213e-11,1.306350448842773e-15
128000,Body2,4464344.636095208,2474208.5600365,0,-8.146198325266768,17.9882046610326,0,2.347025100797213e-11,1.306350448842773e-15
128000,Body3,-3027272.551864064,6970533.430366285,0,-20.93816143872951,-15.88176658134909,0,2.347025100797213e-11,1.306350448842773e-15
129000,Body1,-4457938.257510206,-2481727.379289573,0,8.161700204243298,-17.7975500928837,0,2.379741500389884e-11,1.74180059845703e-15
129000,Body2,4456170.044223805,2492181.449538887,0,-8.202960276975949,17.95754125110475,0,2.379741500389884e-11,1.74180059845703e-15
129000,Body3,-3048178.671355753,6954592.975065562,0,-20.87399272673241,-15.99911582214301,0,2.379741500389884e-11,1.74180059845703e-15
130000,Body1,-4449748.562265133,-2499508.929085164,0,8.217664162156288,-17.76551684865225,0,2.412578402375161e-11,2.394975822878416e-15
130000,Body2,4447938.765942512,2510123.576531159,0,-8.259571010041165,17.92667979884453,0,2.412578402375161e-11,2.394975822878416e-15
130000,Body3,-3069020.367733308,6938535.255397452,0,-20.80931521150924,-16.116295019267,0,2.412578402375161e-11,2.394975822878416e-15
131000,Body1,-4441502.981551616,-2517258.347868609,0,8.273471007439261,-17.733288230198,0,2.445716560341954e-11,2.177250748071287e-15
131000,Body2,4439650.952873637,2528034.743445604,0,-8.316029718399745,17.89562125407388,0,2.445716560341954e-11,2.177250748071287e-15
131000,Body3,-3089797.132198179,6922360.44229745,0,-20.74412890394671,-16.23330238762955,0,2.445716560341954e-11,2.177250748071287e-15
132000,Body1,-4433201.672882066,-2534975.440750996,0,8.329119941764018,-17.70086520873154,0,2.479035471897657e-11,2.177250748071287e-15
132000,Body2,4431306.757441781,2545914.753666064,0,-8.372335603520831,17.86436657006741,0,2.479035471897657e-11,2.177250748071287e-15
132000,Body3,-3110508.455967364,6906068.708490424,0,-20.67843382431423,-16.35013613363166,0,2.479035471897657e-11,2.177250748071287e-15
133000,Body1,-4424844.794563432,-2552660.013816366,0,8.384610174441042,-17.66824875892943,0,2.512233881060754e-11,2.830425972492674e-15
133000,Body2,4422906.332866298,2563763.411531349,0,-8.42848787441606,17.83291670348112,0,2.512233881060754e-11,2.830425972492674e-15
133000,Body3,-3131153.830282926,6889660.228499057,0,-20.6122300024944,-16.46679445521312,0,2.512233881060754e-11,2.830425972492674e-15
134000,Body1,-4416432.50568952,-2570311.874125139,0,8.439940922431672,-17.63543985886271,0,2.54579379740167e-11,2.612700897685545e-15
134000,Body2,4414449.833153767,2581580.522338593,0,-8.484485747649469,17.80127261428125,0,2.54579379740167e-11,2.612700897685545e-15
134000,Body3,-3151732.746421711,6873135.178652297,0,-20.54551747821579,-16.58327554190294,0,2.54579379740167e-11,2.612700897685545e-15
135000,Body1,-4407964.966133337,-2587930.829717477,0,8.495111410359531,-17.60243948992512,0,2.579624844125951e-11,1.959525673264159e-15
135000,Body2,4405937.41309042,2599365.892346516,0,-8.54032844734663,17.76943526567337,0,2.579624844125951e-11,1.959525673264159e-15
135000,Body3,-3172244.695705314,6856493.737093762,0,-20.47829630128707,-16.69957757487339,0,2.579624844125951e-11,1.959525673264159e-15
136000,Body1,-4399442.336539442,-2605516.689616561,0,8.550120870521285,-17.56924863676181,0,2.613817398028051e-11,1.088625374035644e-15
136000,Body2,4397369.228234575,2617119.328778639,0,-8.596015205202935,17.73740562403129,0,2.613817398028051e-11,1.088625374035644e-15
136000,Body3,-3192689.169510277,6839736.083790042,0,-20.41056653183355,-16.8156987269981,0,2.613817398028051e-11,1.088625374035644e-15
137000,Body1,-4390864.778316249,-2623069.263831816,0,8.604968542896527,-17.53586828719777,0,2.647949700733848e-11,4.354501496142575e-16
137000,Body2,4388745.434909062,2634840.639826402,0,-8.651545260491153,17.70518465882639,0,2.647949700733848e-11,4.354501496142575e-16
137000,Body3,-3213065.659278528,6822862.400538984,0,-20.34232824053507,-16.9316371629142,0,2.647949700733848e-11,4.354501496142575e-16
138000,Body1,-4382232.453628353,-2640588.363362051,0,8.659653675156932,-17.5022994321665,0,2.681871124252584e-11,6.531752244213863e-16
138000,Body2,4380066.190193657,2652529.634652246,0,-8.706917860068263,17.67277334255689,0,2.681871124252584e-11,6.531752244213863e-16
138000,Body3,-3233373.656528048,6805872.870977882,0,-20.27358150886615,-17.0473910390886,0,2.681871124252584e-11,6.531752244213863e-16
139000,Body1,-4373545.525388825,-2658073.800198535,0,8.714175522674731,-17.46854306563892,0,2.716033552556533e-11,6.531752244213863e-16
139000,Body2,4371331.651917482,2670186.123392593,0,-8.76213225838133,17.64017265067732,0,2.716033552556533e-11,6.531752244213863e-16
139000,Body3,-3253612.652863791,6788767.680591626,0,-20.20432642933756,-17.16295850388846,0,2.716033552556533e-11,6.531752244213863e-16
140000,Body1,-4364804.157251506,-2675525.387327992,0,8.768533348530283,-17.43460018455203,0,2.750105604066026e-11,1.74180059845703e-15
140000,Body2,4362541.978651417,2687809.917160759,0,-8.817187717472867,17.60738356152811,0,2.750105604066026e-11,1.74180059845703e-15
140000,Body3,-3273782.139988843,6771547.016720749,0,-20.13456310574016,-17.27833769765602,0,2.750105604066026e-11,1.74180059845703e-15
141000,Body1,-4356008.513603316,-2692942.938735547,0,8.822726423519095,-17.40047178873799,0,2.784298157968127e-11,2.177250748071287e-15
141000,Body2,4353697.329700492,2705400.828049827,0,-8.872083506985184,17.57440705626536,0,2.784298157968127e-11,2.177250748071287e-15
141000,Body3,-3293881.609715824,6754211.068569432,0,-20.06429165338979,-17.39352675278755,0,2.784298157968127e-11,2.177250748071287e-15
142000,Body1,-4347158.75955649,-2710326.269407564,0,8.876754026157917,-17.36615888085315,0,2.818550963066531e-11,3.048151047299802e-15
142000,Body2,4344797.865096297,2722958.669135405,0,-8.926818904164159,17.54124411879084,0,2.818550963066531e-11,3.048151047299802e-15
142000,Body3,-3313910.553978534,6736760.027213385,0,-19.99351219937428,-17.50852379381714,0,2.818550963066531e-11,3.048151047299802e-15
143000,Body1,-4338255.060940914,-2727675.195334454,0,8.930615442690165,-17.33166246630733,0,2.852803768164934e-11,4.572226570949704e-15
143000,Body2,4335843.745589366,2740483.254478351,0,-8.981393193862143,17.50789573568194,0,2.852803768164934e-11,4.572226570949704e-15
143000,Body3,-3333868.464843847,6719194.085607688,0,-19.92222488280221,-17.62332693750458,0,2.852803768164934e-11,4.572226570949704e-15
144000,Body1,-4329297.584296343,-2744989.533513376,0,8.984309967090724,-17.29698355319315,0,2.887598834030067e-11,4.572226570949704e-15
144000,Body2,4326835.132641595,2757974.399127406,0,-9.035805668540199,17.474362896122,0,2.887598834030067e-11,4.572226570949704e-15
144000,Body3,-3353754.834523867,6701513.438594516,0,-19.85042985505284,-17.73793429292825,0,2.887598834030067e-11,4.572226570949704e-15
145000,Body1,-4320286.496864702,-2762269.101950904,0,9.037836901069749,-17.26212315221536,0,2.922152895109987e-11,5.878577019792476e-15
145000,Body2,4317772.188418594,2775431.919121772,0,-9.090055628269493,17.44064659183079,0,2.922152895109987e-11,5.878577019792476e-15
145000,Body3,-3373569.155388309,6683718.282910753,0,-19.77812728002792,-17.85234396158236,0,2.922152895109987e-11,5.878577019792476e-15
146000,Body1,-4311221.966582332,-2779513.719665591,0,9.091195554076029,-17.22708227662077,0,2.956767207386211e-11,7.184927468635249e-15
146000,Body2,4308655.075782114,2792855.631493609,0,-9.144142380731964,17.40674781699519,0,2.956767207386211e-11,7.184927468635249e-15
146000,Body3,-3393310.919977159,6665808.817195537,0,-19.70531733440519,-17.96655403747925,0,2.956767207386211e-11,7.184927468635249e-15
147000,Body1,-4302104.162072265,-2796723.206690468,0,9.144385243299384,-17.19186194212786,0,2.99168277564395e-11,7.620377618249506e-15
147000,Body2,4299483.958282406,2810245.354270469,0,-9.198065241220434,17.37266756820007,0,2.99168277564395e-11,7.620377618249506e-15
147000,Body3,-3412979.62101358,6647785.241997702,0,-19.6320002078927,-18.08056260725647,0,2.99168277564395e-11,7.620377618249506e-15
148000,Body1,-4292933.252636455,-2813897.384075506,0,9.197405293672546,-17.1564631668568,0,3.026929725481357e-11,7.402652543442377e-15
148000,Body2,4290259.000150627,2827600.906477654,0,-9.251823532637667,17.33840684435935,0,3.026929725481357e-11,7.402652543442377e-15
148000,Body3,-3432574.751417062,6629647.759783079,0,-19.55817610348536,-18.19436775028867,0,3.026929725481357e-11,7.402652543442377e-15
149000,Body1,-4283709.408248054,-2831036.073889961,0,9.250255037872146,-17.12088697125961,0,3.062146549720613e-11,7.838102693056634e-15
149000,Body2,4280980.366291229,2844922.108140522,0,-9.305416585494896,17.30396664664728,0,3.062146549720613e-11,7.838102693056634e-15
149000,Body3,-3452095.804316839,6611396.574941709,0,-19.48384523772239,-18.30796753880471,0,3.062146549720613e-11,7.838102693056634e-15
150000,Body1,-4274432.799543677,-2848139.099224679,0,9.302933816319168,-17.08513437805042,0,3.097514001950627e-11,7.402652543442377e-15
150000,Body2,4271648.222274343,2862208.780286705,0,-9.358843737909663,17.26934797843017,0,3.097514001950627e-11,7.402652543442377e-15
150000,Body3,-3471542.273065565,6593031.893794925,0,-19.40900784094614,-18.42136003800976,0,3.097514001950627e-11,7.402652543442377e-15
151000,Body1,-4265103.597815642,-2865206.28419432,0,9.35544097717848,-17.04920641213613,0,3.133062207769551e-11,7.620377618249506e-15
151000,Body2,4262262.734328184,2879460.74494827,0,-9.412104335602804,17.23455184519792,0,3.133062207769551e-11,7.620377618249506e-15
151000,Body3,-3490913.651253245,6574553.924602308,0,-19.33366415756239,-18.5345433062128,0,3.133062207769551e-11,7.620377618249506e-15
152000,Body1,-4255721.975004225,-2882237.453939518,0,9.407775876357888,-17.01310410054702,0,3.168851418373688e-11,6.96720239382812e-15
152000,Body2,4252824.069331446,2896677.825163804,0,-9.465197731894799,17.19957925449632,0,3.168851418373688e-11,6.96720239382812e-15
152000,Body3,-3510209.432721436,6555962.877568537,0,-19.25781444630154,-18.64751539495927,0,3.168851418373688e-11,6.96720239382812e-15
153000,Body1,-4246288.10368993,-2899232.434628975,0,9.459937877506329,-16.97682847236766,0,3.204339372996308e-11,7.402652543442377e-15
153000,Body2,4243332.394805711,2913859.844980443,0,-9.518123287701455,17.16443121585908,0,3.204339372996308e-11,7.402652543442377e-15
153000,Body3,-3529429.111577688,6537258.964850062,0,-19.18145898048139,-18.76027434916909,0,3.204339372996308e-11,7.402652543442377e-15
154000,Body1,-4236802.157085729,-2916191.053461468,0,9.511926352011473,-16.94038055866816,0,3.239797202020777e-11,8.273552842670892e-15
154000,Body2,4233787.878907844,2931006.629455821,0,-9.570880371528718,17.12910874074069,0,3.239797202020777e-11,8.273552842670892e-15
154000,Body3,-3548572.182210281,6518442.400561666,0,-19.10459804827057,-18.87281820728025,0,3.239797202020777e-11,8.273552842670892e-15
155000,Body1,-4227264.309029361,-2933113.138667819,0,9.563740678996549,-16.90376139243542,0,3.275375533437852e-11,9.144453141899407e-15
155000,Body2,4224190.690422407,2948118.004659961,0,-9.623468359466967,17.09361284244914,0,3.275375533437852e-11,9.144453141899407e-15
155000,Body3,-3567638.139303192,6499513.400782866,0,-19.02723195295337,-18.98514500139808,0,3.275375533437852e-11,9.144453141899407e-15
156000,Body1,-4217674.733975553,-2949998.51951276,0,9.615380245316556,-16.86697200850483,0,3.311345497630899e-11,9.144453141899407e-15
156000,Body2,4214540.998754082,2965193.79767709,0,-9.675886635184535,17.05794453607905,0,3.311345497630899e-11,9.144453141899407e-15
156000,Body3,-3586626.477851359,6480472.18356419,0,-18.94936101319541,-19.09725275744992,0,3.311345497630899e-11,9.144453141899407e-15
157000,Body1,-4208033.606988321,-2966847.026296756,0,9.666844445553727,-16.83001344349184,0,3.346984080244277e-11,1.066852866554931e-14
157000,Body2,4204838.973920106,2982233.836607394,0,-9.728134589920559,17.02210483844505,0,3.346984080244277e-11,1.066852866554931e-14
157000,Body3,-3605536.69317618,6461318.968933255,0,-18.87098556330999,-19.20913949534567,0,3.346984080244277e-11,1.066852866554931e-14
158000,Body1,-4198341.103733253,-2983658.490357746,0,9.718132682012445,-16.7928867357244,0,3.383285426016992e-11,1.023307851593505e-14
158000,Body2,4195084.786542686,2999237.95056871,0,-9.780211622477102,16.98609476801563,0,3.383285426016992e-11,1.023307851593505e-14
158000,Body3,-3624368.280941301,6442053.978900702,0,-18.7921059535257,-19.32080322914423,0,3.383285426016992e-11,1.023307851593505e-14
159000,Body1,-4188597.400469753,-3000432.744072829,0,9.769244364713348,-16.75559292517491,0,3.419375892602645e-11,1.066852866554931e-14
159000,Body2,4185278.607841456,3016205.969698142,0,-9.8321171392107,16.94991534484695,0,3.419375892602645e-11,1.066852866554931e-14
159000,Body3,-3643120.737168675,6422677.437465979,0,-18.71272255025438,-19.43224196722596,0,3.419375892602645e-11,1.066852866554931e-14
160000,Body1,-4178802.674043351,-3017169.620859871,0,9.820178911386817,-16.71813305339301,0,3.455647112777208e-11,1.045080359074218e-14
160000,Body2,4175420.609625918,3033137.725153612,0,-9.883850554023134,16.91356759051752,0,3.455647112777208e-11,1.045080359074218e-14
160000,Body3,-3661793.558254859,6403189.570622908,0,-18.63283573636014,-19.54345371247084,0,3.455647112777208e-11,1.045080359074218e-14
161000,Body1,-4168957.101878002,-3033868.955179043,0,9.870935747465916,-16.68050816343835,0,3.492249714531439e-11,9.579903291513665e-15
161000,Body2,4165510.964287901,3050033.049115363,0,-9.93541128835156,16.87705252806256,0,3.492249714531439e-11,9.579903291513665e-15
161000,Body3,-3680386.240987623,6383590.606365104,0,-18.55244591142853,-19.65443646244322,0,3.492249714531439e-11,9.579903291513665e-15
162000,Body1,-4159060.86196838,-3050530.582534308,0,9.921514306078461,-16.64271929981353,0,3.52867156269676e-11,9.579903291513665e-15
162000,Body2,4155549.844794033,3066891.774787366,0,-9.986798771158041,16.84037118190917,0,3.52867156269676e-11,9.579903291513665e-15
162000,Body3,-3698898.28256279,6363880.774691209,0,-18.47155349203668,-19.7651882095824,0,3.52867156269676e-11,9.579903291513665e-15
163000,Body1,-4149114.132872184,-3067154.339474824,0,9.971914028038675,-16.60476750839774,0,3.564822280478716e-11,1.110397881516357e-14
163000,Body2,4145537.424678223,3083713.736398694,0,-10.03801243891838,16.80352457781154,0,3.564822280478716e-11,1.110397881516357e-14
163000,Body3,-3717329.180601369,6344060.307609895,0,-18.39015891202354,-19.87570694139965,0,3.564822280478716e-11,1.110397881516357e-14
164000,Body1,-4139117.093702463,-3083740.063596288,0,10.02213436183804,-16.56665383638028,0,3.60184664060707e-11,9.579903291513665e-15
164000,Body2,4135473.878034155,3100498.76920481,0,-10.08905173561037,16.76651374278686,0,3.60184664060707e-11,9.579903291513665e-15
164000,Body3,-3735678.433166947,6324129.439144702,0,-18.30826262276069,-19.98599064068178,0,3.60184664060707e-11,9.579903291513665e-15
165000,Body1,-4129069.924119933,-3100287.593542214,0,10.07217476363555,-16.52837933219431,0,3.638479367959453e-11,9.362178216706535e-15
165000,Body2,4125359.379507789,3117246.709488794,0,-10.13991611270124,16.72933970505107,0,3.638479367959453e-11,9.362178216706535e-15
165000,Body3,-3753945.538783373,6304088.405338664,0,-18.22586509342329,-20.096037285701,0,3.638479367959453e-11,9.362178216706535e-15
166000,Body1,-4118972.804325325,-3116796.769005142,0,10.12203469724737,-16.48994504545141,0,3.675232597704441e-11,9.144453141899407e-15
166000,Body2,4115194.104289874,3133957.394562518,0,-10.19060502913469,16.69200349395543,0,3.675232597704441e-11,9.144453141899407e-15
166000,Body3,-3772129.996452676,6283937.444258708,0,-18.14296681126122,-20.20584485043136,0,3.675232597704441e-11,9.144453141899407e-15
167000,Body1,-4108825.915051732,-3133267.430727788,0,10.17171363413587,-16.45135202687587,0,3.711654445869762e-11,1.023307851593505e-14
167000,Body2,4104978.228108484,3150630.662767753,0,-10.24111795131708,16.65450613992323,0,3.711654445869762e-11,1.023307851593505e-14
167000,Body3,-3790231.30567329,6263676.795999845,0,-18.05956828187019,-20.31541130477222,0,3.711654445869762e-11,1.023307851593505e-14
168000,Body1,-4098629.437556963,-3149699.420504121,0,10.22121105339798,-16.41260132823957,0,3.748317298820296e-11,1.110397881516357e-14
168000,Body2,4094711.92722157,3167266.353477191,0,-10.29145435310325,16.61684867438699,0,3.748317298820296e-11,1.110397881516357e-14
168000,Body3,-3808248.966458527,6243306.702689126,0,-17.97567002946306,-20.42473461477795,0,3.748317298820296e-11,1.110397881516357e-14
169000,Body1,-4088383.553615921,-3166092.581180376,0,10.27052644175305,-16.37369400229723,0,3.785311533350499e-11,1.066852866554931e-14
169000,Body2,4084395.378409497,3183864.307095443,0,-10.34161371578155,16.57903212972582,0,3.785311533350499e-11,1.066852866554931e-14
169000,Body3,-3826182.479355338,6222827.408489373,0,-17.89127259714087,-20.5338127428951,0,3.785311533350499e-11,1.066852866554931e-14
170000,Body1,-4078088.445512981,-3182446.756656013,0,10.31965929352988,-16.33463110272171,0,3.822064763095487e-11,1.132170388997069e-14
170000,Body2,4074028.758967638,3200424.365059945,0,-10.39159552805814,16.54105753920337,0,3.822064763095487e-11,1.132170388997069e-14
170000,Body3,-3844031.345463327,6202239.159602665,0,-17.80637654716337,-20.64264364820602,0,3.822064763095487e-11,1.132170388997069e-14
171000,Body1,-4067744.296034395,-3198761.791884593,0,10.36860911065342,-16.29541368403987,0,3.859300002410902e-11,1.045080359074218e-14
171000,Body2,4063612.246698959,3216946.369841818,0,-10.44139928604114,16.50292593690627,0,3.859300002410902e-11,1.045080359074218e-14
171000,Body3,-3861795.066454055,6181542.204273569,0,-17.7209824612199,-20.75122528667988,0,3.859300002410902e-11,1.045080359074218e-14
172000,Body1,-4057351.288460691,-3215037.532874606,0,10.41737540263073,-16.25604280156863,0,3.896384613735559e-11,1.045080359074218e-14
172000,Body2,4053146.019906621,3233430.164946643,0,-10.49102449322363,16.46463835768257,0,3.896384613735559e-11,1.045080359074218e-14
172000,Body3,-3879473.144590599,6160736.792792142,0,-17.63509094069899,-20.8595556114306,0,3.896384613735559e-11,1.045080359074218e-14
173000,Body1,-4046909.606559109,-3231273.826690222,0,10.46595768653626,-16.21651951135153,0,3.933680104247278e-11,9.797628366320793e-15
173000,Body2,4042630.257386608,3249875.594915215,0,-10.54047066046657,16.42619583708101,0,3.933680104247278e-11,9.797628366320793e-15
173000,Body3,-3897065.082747382,6139823.177496635,0,-17.54870260695796,-20.96763257298227,0,3.933680104247278e-11,9.797628366320793e-15
174000,Body1,-4036419.434576035,-3247470.521452001,0,10.51435548699678,-16.17684487009537,0,3.970614087581176e-11,1.088625374035644e-14
174000,Body2,4032065.138420362,3266282.505324198,0,-10.58973730598076,16.38759941129042,0,3.970614087581176e-11,1.088625374035644e-14
174000,Body3,-3914570.384430283,6118801.612775971,0,-17.46181810159147,-21.07545411954174,0,3.970614087581176e-11,1.088625374035644e-14
175000,Body1,-4025880.957229462,-3263627.466337505,0,10.56256833617554,-16.13701993510735,0,4.007578196513227e-11,1.197487911439208e-14
175000,Body2,4021450.842767458,3282650.742786744,0,-10.63882395530845,16.34885011707973,0,4.007578196513227e-11,1.197487911439208e-14
175000,Body3,-3931988.55379701,6097672.35507189,0,-17.37443808669954,-21.1830181972786,0,4.007578196513227e-11,1.197487911439208e-14
176000,Body1,-4015294.359701451,-3279744.511581888,0,10.61059577375594,-16.09704576423261,0,4.044933938221248e-11,1.197487911439208e-14
176000,Body2,4010787.550658255,3298980.154953036,0,-10.68773014130431,16.30994899173838,0,4.044933938221248e-11,1.197487911439208e-14
176000,Body3,-3949319.095677727,6076435.662880878,0,-17.28656324515451,-21.29032275061286,0,4.044933938221248e-11,1.197487911439208e-14
177000,Body1,-4004659.827630639,-3295821.508478384,0,10.6584373469246,-16.05692341579203,0,4.082440307920028e-11,1.088625374035644e-14
177000,Body2,4000075.442786627,3315270.590510782,0,-10.73645540411586,16.27089707301676,0,4.082440307920028e-11,1.088625374035644e-14
177000,Body3,-3966561.515595973,6055091.796755744,0,-17.19819428086662,-21.39736572251013,0,4.082440307920028e-11,1.088625374035644e-14
178000,Body1,-3993977.547104722,-3311858.30937876,0,10.70609261035384,-16.01665394852032,0,4.119705672833595e-11,1.110397881516357e-14
178000,Body2,3989314.700302648,3331521.899185647,0,-10.78499929116329,16.23169539906776,0,4.119705672833595e-11,1.110397881516357e-14
178000,Body3,-3983715.319789825,6033641.019306934,0,-17.10933191904896,-21.5041450547845,0,4.119705672833595e-11,1.110397881516357e-14
179000,Body1,-3983247.704652987,-3327854.767693705,0,10.75356112618375,-15.97623842150468,0,4.157001163345313e-11,1.197487911439208e-14
179000,Body2,3978505.50480535,3347733.931741628,0,-10.83336135711886,16.19234500838835,0,4.157001163345313e-11,1.197487911439208e-14
179000,Body3,-4000780.015233333,6012083.595203526,0,-17.01997690648065,-21.61065868840905,0,4.157001163345313e-11,1.197487911439208e-14
180000,Body1,-3972470.487238867,-3343810.737893144,0,10.80084246400351,-15.93567789412365,0,4.194718412231154e-11,1.088625374035644e-14
180000,Body2,3967648.038335479,3363906.539981361,0,-10.88154116388576,16.1528469397616,0,4.194718412231154e-11,1.088625374035644e-14
180000,Body3,-4017755.109658223,5990419.791173921,0,-16.93013001176863,-21.7169045638347,0,4.194718412231154e-11,1.088625374035644e-14
181000,Body1,-3961646.082252475,-3359726.075506498,0,10.84793620083235,-15.89497342598641,0,4.232074153939176e-11,1.153942896477782e-14
181000,Body2,3956742.483368261,3380039.576746389,0,-10.9295382805762,16.11320223219916,0,4.232074153939176e-11,1.153942896477782e-14
181000,Body3,-4034640.111575843,5968649.876006179,0,-16.83979202560769,-21.82288062131649,0,4.232074153939176e-11,1.153942896477782e-14
182000,Body1,-3950774.677503206,-3375600.637122887,0,10.89484192109983,-15.85412607687245,0,4.269640774834259e-11,1.132170388997069e-14
182000,Body2,3945789.022806226,3396132.895917359,0,-10.97735228348941,16.07341192488449,0,4.269640774834259e-11,1.132170388997069e-14
182000,Body3,-4051434.530299393,5946774.120548082,0,-16.74896376103914,-21.92858480124819,0,4.269640774834259e-11,1.132170388997069e-14
183000,Body1,-3939856.461212326,-3391434.280391273,0,10.94155921662574,-15.81313690667152,0,4.307267646925645e-11,1.110397881516357e-14
183000,Body2,3934787.839972014,3412186.352414161,0,-11.02498275608863,16.03347705711617,0,4.307267646925645e-11,1.110397881516357e-14
183000,Body3,-4068137.875966392,5924792.797706788,0,-16.65764605370712,-22.0340150445051,0,4.307267646925645e-11,1.110397881516357e-14
184000,Body1,-3928891.622005593,-3407226.864020539,0,10.9880876865993,-15.7720069753242,0,4.344984895811486e-11,1.066852866554931e-14
184000,Body2,3923739.118601233,3428199.802196012,0,-11.07242928897814,15.99339866825176,0,4.344984895811486e-11,1.066852866554931e-14
184000,Body3,-4084749.659561412,5902706.182448209,0,-16.56583976211289,-22.13916929279489,0,4.344984895811486e-11,1.066852866554931e-14
185000,Body1,-3917880.348905905,-3422978.247779507,0,11.03442693755794,-15.73073734276262,0,4.382370763117659e-11,1.132170388997069e-14
185000,Body2,3912643.042835324,3444173.102261503,0,-11.11969147987923,15.95317779765237,0,4.382370763117659e-11,1.132170388997069e-14
185000,Body3,-4101269.392939062,5880514.551795969,0,-16.47354576786709,-22.24404548901679,0,4.382370763117659e-11,1.132170388997069e-14
186000,Body1,-3906822.831325956,-3438688.292496904,0,11.08057658336566,-15.68932906885167,0,4.420118137601652e-11,1.110397881516357e-14
